paragraph_id,anchor_text,link_type
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,We're Back,internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Alfonso Prieto,internal
money-heist_paragraph_0000003,Bank of Spain,internal
money-heist_paragraph_0000004,Alicia Sierra,internal
money-heist_paragraph_0000006,Benito Antoñanzas,internal
money-heist_paragraph_0000006,Alfonso Prieto,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,Ángel Rubio,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Martínez,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,Marseille,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Seville,external
money-heist_paragraph_0000001,Andalusia,external
money-heist_paragraph_0000001,Spain,external
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,TKO,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Los hombres de Paco,external
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Colonel Tamayo,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Victoria,internal
money-heist_paragraph_0000001,Commissioner,internal
money-heist_paragraph_0000001,Germán,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Benjamín,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Alfonso Prieto,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Tatiana,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Najwa Nimri,internal
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Aikido,internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000002,Rio,internal
money-heist_paragraph_0000003,"Part 3, Episode 8",internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Axel,internal
money-heist_paragraph_0000004,"Part 4, Episode 8,",internal
money-heist_paragraph_0000004,Colonel Tamayo,internal
money-heist_paragraph_0000004,Professor,internal
money-heist_paragraph_0000005,Marseille,internal
money-heist_paragraph_0000005,Benjamín Martínez,internal
money-heist_paragraph_0000005,Victoria,internal
money-heist_paragraph_0000007,Part 3,internal
money-heist_paragraph_0000007,Part 4,internal
money-heist_paragraph_0000007,Victoria,internal
money-heist_paragraph_0000007,Part 5,internal
money-heist_paragraph_0000008,Sergio,internal
money-heist_paragraph_0000008,Part 5,internal
money-heist_paragraph_0000009,part 4 finale,internal
money-heist_paragraph_0000010,Benjamín,internal
money-heist_paragraph_0000010,Marseille,internal
money-heist_paragraph_0000010,the Professor,internal
money-heist_paragraph_0000011,Bank of Spain Heist,internal
money-heist_paragraph_0000012,The Professor,internal
money-heist_paragraph_0000013,Part 4,internal
money-heist_paragraph_0000014,Raquel Murillo,internal
money-heist_paragraph_0000015,Berlin,internal
money-heist_paragraph_0000015,Part 4,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Juan Fernández,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Episode 2 (Part 1),internal
money-heist_paragraph_0000001,Strike the Tent,internal
money-heist_paragraph_0000002,Alison Parker,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Paula Vicuña Murillo,internal
money-heist_paragraph_0000001,Mariví Fuentes,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Laura Murillo,internal
money-heist_paragraph_0000001,Ángel Rubio,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Bob Buchholz,external
money-heist_paragraph_0000001,Episode 4 (Part 1),internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000002,Raquel Murillo,internal
money-heist_paragraph_0000002,Paula Vicuña Murillo,internal
money-heist_paragraph_0000004,[1],other
money-heist_paragraph_0000005,Paula Vicuña Murillo,internal
money-heist_paragraph_0000006,Laura Murillo,internal
money-heist_paragraph_0000007,Mariví Fuentes,internal
money-heist_paragraph_0000007,[2],other
money-heist_paragraph_0000008,The Toledo House,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Mariví Fuentes,internal
money-heist_paragraph_0000001,Paula Vicuña Murillo,internal
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000002,Raquel Murillo,internal
money-heist_paragraph_0000003,Alberto Vicuña,internal
money-heist_paragraph_0000003,Raquel Murillo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Mariví Fuentes,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000001,Mariví Fuentes,internal
money-heist_paragraph_0000001,Laura Murillo,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,Episode 2 (Part 1),internal
money-heist_paragraph_0000001,Anatomy Lesson,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000001,Mariví Fuentes,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000003,[2],other
money-heist_paragraph_0000006,[3],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Jesús Marquina,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Tatiana,internal
money-heist_paragraph_0000001,Rafael,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Benjamín Martínez,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Pamplona,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Benito Antoñanzas,internal
money-heist_paragraph_0000001,Shakir,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Alfonso Prieto,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Ángel Rubio,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,Alberto Vicuña,internal
money-heist_paragraph_0000001,César Gandía,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Álvaro Morte,internal
money-heist_paragraph_0000001,Todd Haberkorn,external
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Álvaro Morte,internal
money-heist_paragraph_0000002,Royal Mint of Spain Heist,internal
money-heist_paragraph_0000002,Bank of Spain Heist,internal
money-heist_paragraph_0000002,Berlin,internal
money-heist_paragraph_0000006,[4],other
money-heist_paragraph_0000008,Royal Mint of Spain,internal
money-heist_paragraph_0000009,Raquel Murillo,internal
money-heist_paragraph_0000010,Bank of Spain,internal
money-heist_paragraph_0000010,Rio,internal
money-heist_paragraph_0000010,Berlin,internal
money-heist_paragraph_0000011,Marseille,internal
money-heist_paragraph_0000011,Benjamín Martínez,internal
money-heist_paragraph_0000013,Part 3,internal
money-heist_paragraph_0000025,The Toledo House,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,François Polignac,internal
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,Jesús Marquina,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Rafael,internal
money-heist_paragraph_0000001,Ariadna Cascales,internal
money-heist_paragraph_0000001,Tatiana,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Camille Polignac,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Damián,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Alfonso Prieto,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,Raquel Murillo,internal
money-heist_paragraph_0000001,Ariadna Cascales,internal
money-heist_paragraph_0000001,Suárez,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,François Polignac,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,Monastery of San Giovanni,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Pedro Alonso,internal
money-heist_paragraph_0000001,Christopher Corey Smith,external
money-heist_paragraph_0000001,[4],other
money-heist_paragraph_0000001,Assaf Cohen,external
money-heist_paragraph_0000001,[5],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Pedro Alonso,internal
money-heist_paragraph_0000002,The Professor,internal
money-heist_paragraph_0000002,Rafael,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000003,Bank of Spain,internal
money-heist_paragraph_0000003,The Professor,internal
money-heist_paragraph_0000003,Palermo,internal
money-heist_paragraph_0000004,[1],other
money-heist_paragraph_0000005,the Professor,internal
money-heist_paragraph_0000006,Robbers of The Royal Mint of Spain,internal
money-heist_paragraph_0000006,Royal Mint of Spain,internal
