sentence_id,anchor_text,link_type
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,David Barrocal,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Episode 12 (Part 1),internal
money-heist_sentence_0000001,Episode 1 (Part 2),internal
money-heist_sentence_0000001,Part 1,internal
money-heist_sentence_0000005,Oslo,internal
money-heist_sentence_0000006,Helsinki,internal
money-heist_sentence_0000007,Mercedes,internal
money-heist_sentence_0000007,Pablo,internal
money-heist_sentence_0000008,Tokyo,internal
money-heist_sentence_0000009,Professor,internal
money-heist_sentence_0000011,Raquel,internal
money-heist_sentence_0000012,Prieto,internal
money-heist_sentence_0000012,Ángel’s,internal
money-heist_sentence_0000014,Her mother,internal
money-heist_sentence_0000016,Ariadna,internal
money-heist_sentence_0000016,Berlin’s,internal
money-heist_sentence_0000016,Mónica,internal
money-heist_sentence_0000016,Denver,internal
money-heist_sentence_0000020,Nairobi,internal
money-heist_sentence_0000028,Arturo,internal
money-heist_sentence_0000034,Suarez,internal
money-heist_sentence_0000039,Alison,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Oslo,internal
money-heist_sentence_0000001,Darko Dragić,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Arantxa Arteche,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Darko Perić,internal
money-heist_sentence_0000001,Jamieson Price,external
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,[4],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Darko Perić,internal
money-heist_sentence_0000002,Nairobi,internal
money-heist_sentence_0000003,Royal Mint of Spain,internal
money-heist_sentence_0000003,Bank of Spain,internal
money-heist_sentence_0000004,Arturo,internal
money-heist_sentence_0000004,Oslo,internal
money-heist_sentence_0000007,Oslo,internal
money-heist_sentence_0000008,[5],other
money-heist_sentence_0000009,[6],other
money-heist_sentence_0000010,The Professor,internal
money-heist_sentence_0000010,Oslo,internal
money-heist_sentence_0000012,[5],other
money-heist_sentence_0000016,[5],other
money-heist_sentence_0000028,the Professor,internal
money-heist_sentence_0000031,Royal Mint of Spain Heist,internal
money-heist_sentence_0000032,[7],other
money-heist_sentence_0000038,[8],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Madrid,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,University of Castilla–La Mancha,external
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,The Paris Plan,internal
money-heist_sentence_0000003,Mónica Gaztambide,internal
money-heist_sentence_0000003,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Lisbon,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000002,Tamayo,internal
money-heist_sentence_0000002,[2],other
money-heist_sentence_0000002,Tamayo,internal
money-heist_sentence_0000002,[3],other
money-heist_sentence_0000002,[4],other
money-heist_sentence_0000002,Mari Carmen,internal
money-heist_sentence_0000002,Raquel Murillo,internal
money-heist_sentence_0000002,Luis Tamayo,internal
money-heist_sentence_0000002,Martínez,internal
money-heist_sentence_0000002,Suárez,internal
money-heist_sentence_0000002,The Professor,internal
money-heist_sentence_0000002,Alfonso Prieto,internal
money-heist_sentence_0000002,Berlin,internal
money-heist_sentence_0000002,Keith Silverstein,external
money-heist_sentence_0000002,[5],other
money-heist_sentence_0000002,[6],other
money-heist_sentence_0000002,Episode 2 (Part 1),internal
money-heist_sentence_0000002,A Family Tradition,internal
money-heist_sentence_0000019,Alberto Vicuña,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Cincinnati,internal
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Laura,internal
money-heist_sentence_0000001,Pablo Ruiz,internal
money-heist_sentence_0000001,Jacinto,internal
money-heist_sentence_0000001,Mercedes Colmenar,internal
money-heist_sentence_0000001,Alison Parker,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Oslo,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Amanda,internal
money-heist_sentence_0000001,Mario Urbaneja,internal
money-heist_sentence_0000001,Miguel Fernández Talanilla,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Enrique Arce,internal
money-heist_sentence_0000001,Brian Beacock,external
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Peter Dobson,external
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Live Many Lives,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Enrique Arce,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000003,Mónica Gaztambide,internal
money-heist_sentence_0000003,son,internal
money-heist_sentence_0000005,Pablo Ruiz,internal
money-heist_sentence_0000005,Royal Mint of Spain,internal
money-heist_sentence_0000008,Denver,internal
money-heist_sentence_0000008,Berlin,internal
money-heist_sentence_0000010,Moscow,internal
money-heist_sentence_0000015,Raquel Murillo,internal
money-heist_sentence_0000017,The Professor,internal
money-heist_sentence_0000018,Laura,internal
money-heist_sentence_0000021,undercover cop,internal
money-heist_sentence_0000023,Raquel Murillo,internal
money-heist_sentence_0000025,Mercedes Colmenar,internal
money-heist_sentence_0000026,student,internal
money-heist_sentence_0000026,Berlin,internal
money-heist_sentence_0000027,Alison Parker,internal
money-heist_sentence_0000029,Jacinto,internal
money-heist_sentence_0000031,Pablo Ruiz,internal
money-heist_sentence_0000032,Oslo,internal
money-heist_sentence_0000033,Denver,internal
money-heist_sentence_0000034,Denver,internal
money-heist_sentence_0000036,Mercedes Colmenar,internal
money-heist_sentence_0000039,Robbers of the Royal Mint of Spain,internal
money-heist_sentence_0000039,Helsinki,internal
money-heist_sentence_0000040,Oslo,internal
money-heist_sentence_0000043,Berlin,internal
money-heist_sentence_0000043,Nairobi,internal
money-heist_sentence_0000044,Mercedes,internal
money-heist_sentence_0000044,Ariadna,internal
money-heist_sentence_0000045,Royal Mint of Spain,internal
money-heist_sentence_0000047,Mercedes Colmenar,internal
money-heist_sentence_0000047,Alison Parker,internal
money-heist_sentence_0000047,Mónica Gaztambide,internal
money-heist_sentence_0000051,Nairobi,internal
money-heist_sentence_0000052,Francisco Torres,internal
money-heist_sentence_0000053,Denver,internal
money-heist_sentence_0000059,Rio,internal
money-heist_sentence_0000062,Helsinki,internal
money-heist_sentence_0000063,Helsinki,internal
money-heist_sentence_0000067,Alison Parker,internal
money-heist_sentence_0000069,Pablo Ruiz,internal
money-heist_sentence_0000071,Tokyo,internal
money-heist_sentence_0000071,Rio,internal
money-heist_sentence_0000074,Royal Mint of Spain,internal
money-heist_sentence_0000075,Bank of Spain,internal
money-heist_sentence_0000077,Amanda,internal
money-heist_sentence_0000077,Manila,internal
money-heist_sentence_0000083,Cincinnati,internal
money-heist_sentence_0000084,Bank of Spain Heist,internal
money-heist_sentence_0000084,Bank of Spain,internal
money-heist_sentence_0000087,Bank of Spain Heist,internal
money-heist_sentence_0000087,[4],other
money-heist_sentence_0000090,[5],other
money-heist_sentence_0000092,Moscow,internal
money-heist_sentence_0000094,[6],other
money-heist_sentence_0000096,Oslo,internal
money-heist_sentence_0000096,Royal Mint of Spain,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Jacinto,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Darko Dragić,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Jacinto,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Roberto García,internal
money-heist_sentence_0000001,Joe Ochman,external
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 1 (Part 2),internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Roberto García,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000004,Helsinki,internal
money-heist_sentence_0000009,Berlin,internal
money-heist_sentence_0000009,Rio,internal
money-heist_sentence_0000009,Denver,internal
money-heist_sentence_0000009,Nairobi,internal
money-heist_sentence_0000010,hostage,internal
money-heist_sentence_0000014,die,internal
money-heist_sentence_0000018,Tokyo,internal
money-heist_sentence_0000020,the Professor,internal
money-heist_sentence_0000023,Moscow,internal
money-heist_sentence_0000025,the Professor,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Part 1,internal
money-heist_sentence_0000002,Part 3,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000005,Tokyo,internal
money-heist_sentence_0000006,Denver,internal
money-heist_sentence_0000006,Mónica Gaztambide,internal
money-heist_sentence_0000006,Raquel Murillo,internal
money-heist_sentence_0000006,The Professor,internal
money-heist_sentence_0000008,cost of the lives,internal
money-heist_sentence_0000008,Oslo,internal
money-heist_sentence_0000008,Moscow,internal
money-heist_sentence_0000008,Berlin,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Álex Rodrigo,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Nacho Manubens,internal
money-heist_sentence_0000001,Álex Pina,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Javier Gómez Santander,internal
money-heist_sentence_0000001,Pablo Roa,internal
money-heist_sentence_0000001,Fernando Sancristóbal,internal
money-heist_sentence_0000001,Esther Morales,internal
money-heist_sentence_0000001,Episode 13 (Part 1),internal
money-heist_sentence_0000001,Episode 2 (Part 2),internal
money-heist_sentence_0000001,Part 2,internal
money-heist_sentence_0000005,Salva,internal
money-heist_sentence_0000005,Raquel,internal
money-heist_sentence_0000009,Alberto Vicuña,internal
money-heist_sentence_0000010,Paula,internal
